id,source_ip,dur,spkts,sbytes,sttl,swin,stcpb,dtcpb,rate,pps,ttl_ratio,tcp_diff,swin_interaction,label
1515,10.0.0.5,1738340132.611603,1,871,64,42340,2621442367,0,5.010526902416096e-07,5.752614124473129e-10,3.6816730396628026e-08,-2621442367.0,110991869818780.0,0
1516,10.0.0.3,1738340132.611713,1,824,64,43440,253945122,2621442368,4.740154038565559e-07,5.752614124472765e-10,3.68167303966257e-08,2367497246.0,11031376099680.0,0
1517,10.0.0.5,1738340132.611769,1,803,64,83,2621442368,253945123,4.619349141951482e-07,5.75261412447258e-10,3.681673039662451e-08,-2367497245.0,217579716544.0,0
1518,10.0.0.5,1738340132.612388,1,1016,64,83,2621442368,253945123,5.844655950462061e-07,5.752614124470532e-10,3.68167303966114e-08,-2367497245.0,217579716544.0,0
1519,10.0.0.3,1738340132.612430,1,849,64,85,253945123,2621442508,4.883969391675363e-07,5.752614124470392e-10,3.681673039661051e-08,2367497385.0,21585335455.0,0
1520,10.0.0.3,1738340132.613410,1,1019,64,85,253945123,2621442508,5.861913792832026e-07,5.75261412446715e-10,3.681673039658976e-08,2367497385.0,21585335455.0,0
1521,10.0.0.3,1738340132.613566,1,867,64,85,253945241,2621442508,4.987516445912571e-07,5.752614124466634e-10,3.6816730396586455e-08,2367497267.0,21585345485.0,0
1522,10.0.0.5,1738340132.613881,1,947,64,83,2621442508,253945241,5.447725575868914e-07,5.75261412446559e-10,3.681673039657978e-08,-2367497267.0,217579728164.0,0
1523,10.0.0.5,1738340132.615613,1,944,64,83,2621442508,253945242,5.430467733490107e-07,5.752614124459859e-10,3.68167303965431e-08,-2367497266.0,217579728164.0,0
1524,10.0.0.3,1738340132.615673,1,932,64,85,253945242,2621442509,5.361436363996404e-07,5.752614124459661e-10,3.681673039654183e-08,2367497267.0,21585345570.0,0
1525,10.0.0.5,1738340133.538272,1,789,64,42340,1762025770,0,4.538812541789763e-07,5.752614121406544e-10,3.681673037700188e-08,-1762025770.0,74604171101800.0,0
1526,10.0.0.3,1738340133.538395,1,965,64,43440,1070230816,1762025771,5.551272627156922e-07,5.752614121406137e-10,3.6816730376999275e-08,691794955.0,46490826647040.0,0
1527,10.0.0.5,1738340133.538449,1,950,64,83,1762025771,1070230817,5.46498341533566e-07,5.752614121405958e-10,3.681673037699813e-08,-691794954.0,146248138993.0,0
1528,10.0.0.5,1738340133.539016,1,1053,64,83,1762025771,1070230817,6.057502669838497e-07,5.752614121404081e-10,3.681673037698612e-08,-691794954.0,146248138993.0,0
1529,10.0.0.3,1738340133.539053,1,776,64,85,1070230817,1762025911,4.464028558209472e-07,5.752614121403959e-10,3.681673037698534e-08,691795094.0,90969619445.0,0
1530,10.0.0.3,1738340133.539822,1,974,64,85,1070230817,1762025911,5.603046154244977e-07,5.752614121401414e-10,3.6816730376969047e-08,691795094.0,90969619445.0,0
1531,10.0.0.3,1738340133.539925,1,920,64,85,1070230935,1762025911,5.292404991688987e-07,5.752614121401073e-10,3.681673037696687e-08,691794976.0,90969629475.0,0
1532,10.0.0.5,1738340133.540024,1,794,64,83,1762025911,1070230935,4.5675756123921917e-07,5.752614121400746e-10,3.681673037696477e-08,-691794976.0,146248150613.0,0
1533,10.0.0.5,1738340133.541140,1,839,64,83,1762025911,1070230936,4.826443247852127e-07,5.752614121397052e-10,3.6816730376941134e-08,-691794975.0,146248150613.0,0
1534,10.0.0.3,1738340133.541188,1,857,64,85,1070230936,1762025912,4.929990302037138e-07,5.752614121396894e-10,3.681673037694012e-08,691794976.0,90969629560.0,0
1535,10.0.0.5,1738340139.343799,1,882,64,42340,4242057149,0,5.073805638135604e-07,5.752614102194563e-10,3.68167302540452e-08,-4242057149.0,179608699688660.0,0
1536,10.0.0.3,1738340139.343959,1,865,64,43440,3981759412,4242057150,4.976011198397839e-07,5.752614102194034e-10,3.6816730254041815e-08,260297738.0,172967628857280.0,0
1537,10.0.0.5,1738340139.344014,1,822,64,83,4242057150,3981759413,4.728648792003346e-07,5.752614102193852e-10,3.681673025404065e-08,-260297737.0,352090743450.0,0
1538,10.0.0.5,1738340139.344483,1,1099,64,83,4242057150,3981759413,6.322122898309338e-07,5.7526141021923e-10,3.681673025403072e-08,-260297737.0,352090743450.0,0
1539,10.0.0.3,1738340139.344520,1,950,64,85,3981759413,4242057297,5.464983397082567e-07,5.752614102192177e-10,3.681673025402993e-08,260297884.0,338449550105.0,0
1540,10.0.0.3,1738340139.345348,1,908,64,85,3981759413,4242057297,5.223373604788009e-07,5.752614102189438e-10,3.68167302540124e-08,260297884.0,338449550105.0,0
1541,10.0.0.3,1738340139.345457,1,890,64,85,3981759531,4242057297,5.119826550948278e-07,5.752614102189076e-10,3.6816730254010085e-08,260297766.0,338449560135.0,0
1542,10.0.0.5,1738340139.345543,1,838,64,83,4242057297,3981759531,4.820690617634207e-07,5.752614102188792e-10,3.681673025400827e-08,-260297766.0,352090755651.0,0
1543,10.0.0.5,1738340139.347542,1,884,64,83,4242057297,3981759552,5.085310866329044e-07,5.752614102182176e-10,3.6816730253965926e-08,-260297745.0,352090755651.0,0
1544,10.0.0.3,1738340139.347600,1,792,64,85,3981759552,4242057298,4.556070368928132e-07,5.752614102181985e-10,3.68167302539647e-08,260297746.0,338449561920.0,0
1545,10.0.0.5,1738340139.812272,1,974,64,42340,3932867795,0,5.603046134027514e-07,5.752614100644265e-10,3.68167302441233e-08,-3932867795.0,166517622440300.0,0
1546,10.0.0.2,1738340139.812350,1,877,64,43440,3939110698,3932867796,5.045042566264794e-07,5.752614100644008e-10,3.681673024412165e-08,-6242902.0,171114968721120.0,0
1547,10.0.0.5,1738340139.812376,1,927,64,83,3932867796,3939110699,5.332673271296915e-07,5.752614100643921e-10,3.6816730244121094e-08,6242903.0,326428027068.0,0
1548,10.0.0.5,1738340139.814931,1,925,64,83,3932867796,3939110699,5.321168043087807e-07,5.752614100635466e-10,3.681673024406698e-08,6242903.0,326428027068.0,0
1549,10.0.0.2,1738340139.814984,1,953,64,85,3939110699,3932867943,5.482241237905432e-07,5.75261410063529e-10,3.681673024406586e-08,-6242756.0,334824409415.0,0
1550,10.0.0.2,1738340139.815655,1,981,64,85,3939110699,3932867943,5.643314432721042e-07,5.75261410063307e-10,3.681673024405165e-08,-6242756.0,334824409415.0,0
1551,10.0.0.2,1738340139.815730,1,902,64,85,3939110817,3932867943,5.188857918770805e-07,5.752614100632822e-10,3.681673024405006e-08,-6242874.0,334824419445.0,0
1552,10.0.0.5,1738340139.815813,1,794,64,83,3932867943,3939110817,4.5675755959022427e-07,5.752614100632547e-10,3.68167302440483e-08,6242874.0,326428039269.0,0
1553,10.0.0.5,1738340139.817104,1,802,64,83,3932867943,3939110838,4.6135965087038765e-07,5.752614100628275e-10,3.681673024402096e-08,6242895.0,326428039269.0,0
1554,10.0.0.2,1738340139.817131,1,918,64,85,3939110838,3932867944,5.280899744376675e-07,5.752614100628186e-10,3.681673024402039e-08,-6242894.0,334824421230.0,0
1555,10.0.0.5,1738340141.686687,1,877,64,42340,4198537780,0,5.04504256082506e-07,5.752614094441345e-10,3.681673020442461e-08,-4198537780.0,177766089605200.0,0
1556,10.0.0.3,1738340141.686840,1,817,64,43440,2145234952,4198537781,4.699885715158165e-07,5.752614094440839e-10,3.681673020442137e-08,2053302829.0,93189006314880.0,0
1557,10.0.0.5,1738340141.686909,1,921,64,83,4198537781,2145234953,5.298157580979802e-07,5.75261409444061e-10,3.6816730204419905e-08,-2053302828.0,348478635823.0,0
1558,10.0.0.5,1738340141.687375,1,1042,64,83,4198537781,2145234953,5.994223886405509e-07,5.752614094439068e-10,3.681673020441003e-08,-2053302828.0,348478635823.0,0
1559,10.0.0.3,1738340141.687413,1,798,64,85,2145234953,4198537989,4.590586047362276e-07,5.752614094438942e-10,3.681673020440923e-08,2053303036.0,182344971005.0,0
1560,10.0.0.5,1738340141.688083,1,822,64,83,4198537989,2145234953,4.7286487856269884e-07,5.752614094436726e-10,3.6816730204395044e-08,-2053303036.0,348478653087.0,0
1561,10.0.0.3,1738340141.688115,1,886,64,85,2145234953,4198537998,5.096816087670845e-07,5.75261409443662e-10,3.681673020439437e-08,2053303045.0,182344971005.0,0
1562,10.0.0.3,1738340141.688419,1,1058,64,85,2145234953,4198537998,6.086265711912878e-07,5.752614094435613e-10,3.681673020438792e-08,2053303045.0,182344971005.0,0
1563,10.0.0.3,1738340141.688528,1,933,64,85,2145235071,4198537998,5.36718895010809e-07,5.752614094435252e-10,3.6816730204385614e-08,2053302927.0,182344981035.0,0
1564,10.0.0.5,1738340141.688629,1,943,64,83,4198537998,2145235071,5.424715091052128e-07,5.752614094434918e-10,3.6816730204383476e-08,-2053302927.0,348478653834.0,0
1565,10.0.0.5,1738340141.690262,1,900,64,83,4198537998,2145235110,5.177352684986563e-07,5.752614094429514e-10,3.681673020434889e-08,-2053302888.0,348478653834.0,0
1566,10.0.0.3,1738340141.690313,1,822,64,85,2145235110,4198537999,4.7286487856209215e-07,5.752614094429345e-10,3.681673020434781e-08,2053302889.0,182344984350.0,0
1567,10.0.0.5,1738340142.010314,1,875,64,42340,1680417283,0,5.033537331699083e-07,5.75261409337038e-10,3.681673019757043e-08,-1680417283.0,71148867762220.0,0
1568,10.0.0.1,1738340142.010478,1,950,64,43440,4151658586,1680417284,5.464983388701345e-07,5.752614093369837e-10,3.681673019756696e-08,-2471241302.0,180348048975840.0,0
1569,10.0.0.5,1738340142.010535,1,834,64,83,1680417284,4151658587,4.797680153870287e-07,5.752614093369648e-10,3.681673019756575e-08,2471241303.0,139474634572.0,0
1570,10.0.0.5,1738340142.011070,1,1039,64,83,1680417284,4151658587,5.976966043009225e-07,5.752614093367878e-10,3.681673019755442e-08,2471241303.0,139474634572.0,0
1571,10.0.0.1,1738340142.011110,1,949,64,85,4151658587,1680417424,5.45923077460599e-07,5.752614093367746e-10,3.681673019755357e-08,-2471241163.0,352890979895.0,0
1572,10.0.0.1,1738340142.011893,1,914,64,85,4151658587,1680417424,5.257889281335752e-07,5.752614093365154e-10,3.681673019753699e-08,-2471241163.0,352890979895.0,0
1573,10.0.0.1,1738340142.011998,1,831,64,85,4151658705,1680417424,4.780422311586155e-07,5.752614093364807e-10,3.6816730197534765e-08,-2471241281.0,352890989925.0,0
1574,10.0.0.5,1738340142.012085,1,898,64,83,1680417424,4151658705,5.165847455841338e-07,5.75261409336452e-10,3.6816730197532925e-08,2471241281.0,139474646192.0,0
1575,10.0.0.5,1738340142.013639,1,913,64,83,1680417424,4151658706,5.252136667237111e-07,5.752614093359377e-10,3.681673019750001e-08,2471241282.0,139474646192.0,0
1576,10.0.0.1,1738340142.013705,1,781,64,85,4151658706,1680417425,4.4927916069135023e-07,5.752614093359158e-10,3.6816730197498614e-08,-2471241281.0,352890990010.0,0
1577,10.0.0.7,1738340142.442635,1,853,64,42340,2812164569,0,4.90697982042458e-07,5.752614091939719e-10,3.68167301884142e-08,-2812164569.0,119067047851460.0,0
1578,10.0.0.2,1738340142.442865,1,942,64,43440,2091070801,2812164570,5.418962474606499e-07,5.752614091938958e-10,3.681673018840933e-08,721093769.0,90836115595440.0,0
1579,10.0.0.7,1738340142.442934,1,913,64,83,2812164570,2091070802,5.25213666594006e-07,5.752614091938729e-10,3.6816730188407866e-08,-721093768.0,233409659310.0,0
1580,10.0.0.7,1738340142.443464,1,1035,64,83,2812164570,2091070802,5.95395558515477e-07,5.752614091936975e-10,3.681673018839664e-08,-721093768.0,233409659310.0,0
1581,10.0.0.2,1738340142.443504,1,929,64,85,2091070802,2812164778,5.344178491409327e-07,5.752614091936843e-10,3.6816730188395796e-08,721093976.0,177741018170.0,0
1582,10.0.0.7,1738340142.444182,1,782,64,83,2812164778,2091070802,4.498544219892857e-07,5.752614091934599e-10,3.6816730188381436e-08,-721093976.0,233409676574.0,0
1583,10.0.0.2,1738340142.444224,1,896,64,85,2091070802,2812164787,5.154342226373276e-07,5.75261409193446e-10,3.681673018838054e-08,721093985.0,177741018170.0,0
1584,10.0.0.2,1738340142.444565,1,1038,64,85,2091070802,2812164787,5.971213427426799e-07,5.752614091933332e-10,3.681673018837332e-08,721093985.0,177741018170.0,0
1585,10.0.0.2,1738340142.444677,1,953,64,85,2091070920,2812164787,5.482241229612111e-07,5.75261409193296e-10,3.681673018837095e-08,721093867.0,177741028200.0,0
1586,10.0.0.7,1738340142.444801,1,920,64,83,2812164787,2091070920,5.292404964577946e-07,5.752614091932551e-10,3.6816730188368327e-08,-721093867.0,233409677321.0,0
1587,10.0.0.7,1738340142.446487,1,804,64,83,2812164787,2091070959,4.625101729909285e-07,5.752614091926972e-10,3.681673018833262e-08,-721093828.0,233409677321.0,0
1588,10.0.0.2,1738340142.446541,1,770,64,85,2091070959,2812164788,4.42951285078363e-07,5.752614091926793e-10,3.6816730188331474e-08,721093829.0,177741031515.0,0
1589,10.0.0.7,1738340144.412668,1,952,64,42340,2066968050,0,5.476488609320195e-07,5.752614085420373e-10,3.681673014669039e-08,-2066968050.0,87515427237000.0,0
1590,10.0.0.2,1738340144.412785,1,864,64,43440,1436384534,2066968051,4.970258569802868e-07,5.752614085419986e-10,3.681673014668791e-08,630583517.0,62396544156960.0,0
1591,10.0.0.7,1738340144.412830,1,928,64,83,2066968051,1436384535,5.338425871269609e-07,5.752614085419837e-10,3.6816730146686954e-08,-630583516.0,171558348233.0,0
1592,10.0.0.7,1738340144.413285,1,1071,64,83,2066968051,1436384535,6.161049685483033e-07,5.752614085418332e-10,3.6816730146677325e-08,-630583516.0,171558348233.0,0
1593,10.0.0.2,1738340144.413331,1,953,64,85,1436384535,2066968259,5.482241223403525e-07,5.752614085418179e-10,3.6816730146676346e-08,630583724.0,122092685475.0,0
1594,10.0.0.7,1738340144.413953,1,809,64,83,2066968259,1436384535,4.653864795101642e-07,5.75261408541612e-10,3.681673014666317e-08,-630583724.0,171558365497.0,0
1595,10.0.0.2,1738340144.413991,1,771,64,85,1436384535,2066968268,4.4352654598557325e-07,5.752614085415995e-10,3.681673014666237e-08,630583733.0,122092685475.0,0
1596,10.0.0.2,1738340144.414387,1,1015,64,85,1436384535,2066968268,5.838903296695906e-07,5.752614085414685e-10,3.6816730146653986e-08,630583733.0,122092685475.0,0
1597,10.0.0.2,1738340144.414505,1,852,64,85,1436384653,2066968268,4.901227200772979e-07,5.752614085414294e-10,3.6816730146651484e-08,630583615.0,122092695505.0,0
1598,10.0.0.7,1738340144.414803,1,818,64,83,2066968268,1436384653,4.705638321868086e-07,5.752614085413308e-10,3.681673014664517e-08,-630583615.0,171558366244.0,0
1599,10.0.0.7,1738340144.416362,1,902,64,83,2066968268,1436384692,5.18885790503815e-07,5.752614085408148e-10,3.681673014661215e-08,-630583576.0,171558366244.0,0
1600,10.0.0.2,1738340144.416448,1,863,64,85,1436384692,2066968269,4.964505955706987e-07,5.752614085407864e-10,3.681673014661033e-08,630583577.0,122092698820.0,0
1601,10.0.0.5,1738340145.113119,1,971,64,42340,2606582326,0,5.585788274692432e-07,5.752614083102401e-10,3.681673013185537e-08,-2606582326.0,110362695682840.0,0
1602,10.0.0.1,1738340145.113180,1,820,64,43440,3717026568,2606582327,4.7171435481438035e-07,5.752614083102199e-10,3.6816730131854077e-08,-1110444241.0,161467634113920.0,0
1603,10.0.0.5,1738340145.113204,1,812,64,83,2606582327,3717026569,4.6711226354789215e-07,5.75261408310212e-10,3.681673013185357e-08,1110444242.0,216346333141.0,0
1604,10.0.0.5,1738340145.113797,1,1077,64,83,2606582327,3717026569,6.19556536749887e-07,5.752614083100157e-10,3.681673013184101e-08,1110444242.0,216346333141.0,0
1605,10.0.0.1,1738340145.113832,1,955,64,85,3717026569,2606582535,5.49374644936054e-07,5.752614083100042e-10,3.6816730131840266e-08,-1110444034.0,315947258365.0,0
1606,10.0.0.5,1738340145.114167,1,913,64,83,2606582535,3717026569,5.252136657869326e-07,5.752614083098933e-10,3.681673013183317e-08,1110444034.0,216346350405.0,0
1607,10.0.0.1,1738340145.114189,1,899,64,85,3717026569,2606582544,5.171600060705876e-07,5.752614083098861e-10,3.681673013183271e-08,-1110444025.0,315947258365.0,0
1608,10.0.0.1,1738340145.114349,1,935,64,85,3717026569,2606582544,5.37869416769694e-07,5.752614083098331e-10,3.681673013182932e-08,-1110444025.0,315947258365.0,0
1609,10.0.0.1,1738340145.114402,1,826,64,85,3717026687,2606582544,4.7516592326390764e-07,5.752614083098156e-10,3.6816730131828196e-08,-1110444143.0,315947268395.0,0
1610,10.0.0.5,1738340145.114482,1,774,64,83,2606582544,3717026687,4.4525233003177673e-07,5.752614083097891e-10,3.68167301318265e-08,1110444143.0,216346351152.0,0
1611,10.0.0.5,1738340145.115865,1,951,64,83,2606582544,3717026726,5.470735993021742e-07,5.752614083093313e-10,3.6816730131797206e-08,1110444182.0,216346351152.0,0
1612,10.0.0.1,1738340145.115915,1,832,64,85,3717026726,2606582545,4.7861749171335e-07,5.752614083093148e-10,3.681673013179615e-08,-1110444181.0,315947271710.0,0
1613,10.0.0.5,1738340145.420924,1,926,64,42340,103899396,0,5.326920640009595e-07,5.752614082083795e-10,3.681673012533629e-08,-103899396.0,4399100426640.0,0
1614,10.0.0.1,1738340145.421032,1,924,64,43440,2947156559,103899397,5.315415411845096e-07,5.752614082083438e-10,3.6816730125334e-08,-2843257162.0,128024480922960.0,0
1615,10.0.0.5,1738340145.421083,1,896,64,83,103899397,2947156560,5.15434221754661e-07,5.752614082083269e-10,3.681673012533292e-08,2843257163.0,8623649951.0,0
1616,10.0.0.5,1738340145.421736,1,1059,64,83,103899397,2947156560,6.092018312923893e-07,5.752614082081108e-10,3.681673012531909e-08,2843257163.0,8623649951.0,0
1617,10.0.0.1,1738340145.421787,1,829,64,85,2947156560,103899544,4.768917074045098e-07,5.75261408208094e-10,3.681673012531801e-08,-2843257016.0,250508307600.0,0
1618,10.0.0.1,1738340145.422555,1,1033,64,85,2947156560,103899544,5.942450346786985e-07,5.752614082078398e-10,3.681673012530175e-08,-2843257016.0,250508307600.0,0
1619,10.0.0.1,1738340145.422668,1,912,64,85,2947156678,103899544,5.246384042855157e-07,5.752614082078024e-10,3.681673012529935e-08,-2843257134.0,250508317630.0,0
1620,10.0.0.5,1738340145.422856,1,804,64,83,103899544,2947156678,4.6251017219902306e-07,5.752614082077401e-10,3.681673012529537e-08,2843257134.0,8623662152.0,0
1621,10.0.0.5,1738340145.424186,1,774,64,83,103899544,2947156699,4.4525232995245025e-07,5.752614082073001e-10,3.6816730125267204e-08,2843257155.0,8623662152.0,0
1622,10.0.0.1,1738340145.424252,1,819,64,85,2947156699,103899545,4.7113909332176083e-07,5.752614082072783e-10,3.681673012526581e-08,-2843257154.0,250508319415.0,0
1623,10.0.0.5,1738340145.777911,1,841,64,42340,75407088,0,4.837948442038947e-07,5.752614080902434e-10,3.6816730117775575e-08,-75407088.0,3192736105920.0,0
1624,10.0.0.3,1738340145.778036,1,879,64,43440,3916493917,75407089,5.056547777112875e-07,5.75261408090202e-10,3.681673011777293e-08,-3841086828.0,170132495754480.0,0
1625,10.0.0.5,1738340145.778078,1,841,64,83,75407089,3916493918,4.837948442038482e-07,5.75261408090188e-10,3.6816730117772035e-08,3841086829.0,6258788387.0,0
1626,10.0.0.5,1738340145.778490,1,933,64,83,75407089,3916493918,5.367188937480183e-07,5.752614080900518e-10,3.681673011776331e-08,3841086829.0,6258788387.0,0
1627,10.0.0.3,1738340145.778519,1,936,64,85,3916493918,75407236,5.384446779722794e-07,5.752614080900421e-10,3.68167301177627e-08,-3841086682.0,332901983030.0,0
1628,10.0.0.3,1738340145.779259,1,1040,64,85,3916493918,75407236,5.982718644133892e-07,5.752614080897973e-10,3.681673011774703e-08,-3841086682.0,332901983030.0,0
1629,10.0.0.3,1738340145.779364,1,839,64,85,3916494036,75407236,4.826443213873108e-07,5.752614080897625e-10,3.68167301177448e-08,-3841086800.0,332901993060.0,0
1630,10.0.0.5,1738340145.779449,1,776,64,83,75407236,3916494036,4.464028526776339e-07,5.752614080897344e-10,3.6816730117743004e-08,3841086800.0,6258800588.0,0
1631,10.0.0.5,1738340145.781153,1,847,64,83,75407236,3916494057,4.872464126515275e-07,5.752614080891705e-10,3.681673011770691e-08,3841086821.0,6258800588.0,0
1632,10.0.0.3,1738340145.781216,1,860,64,85,3916494057,75407237,4.947248109566688e-07,5.752614080891497e-10,3.681673011770558e-08,-3841086820.0,332901994845.0,0
1633,10.0.0.7,1738340145.958101,1,839,64,42340,4122349781,0,4.82644321337685e-07,5.752614080306139e-10,3.681673011395929e-08,-4122349781.0,174540289727540.0,0
1634,10.0.0.1,1738340145.958270,1,912,64,43440,139444744,4122349782,5.246384041238688e-07,5.752614080305579e-10,3.681673011395571e-08,3982905038.0,6057479679360.0,0
1635,10.0.0.7,1738340145.958321,1,908,64,83,4122349782,139444745,5.223373584917313e-07,5.75261408030541e-10,3.681673011395462e-08,-3982905037.0,342155031906.0,0
1636,10.0.0.7,1738340145.959082,1,1070,64,83,4122349782,139444745,6.155297065924095e-07,5.752614080302893e-10,3.6816730113938516e-08,-3982905037.0,342155031906.0,0
1637,10.0.0.1,1738340145.959135,1,890,64,85,139444745,4122349929,5.119826531469418e-07,5.752614080302716e-10,3.6816730113937384e-08,3982905184.0,11852803325.0,0
1638,10.0.0.1,1738340145.959894,1,1023,64,85,139444745,4122349929,5.88492420414711e-07,5.752614080300206e-10,3.681673011392132e-08,3982905184.0,11852803325.0,0
1639,10.0.0.1,1738340145.960011,1,957,64,85,139444863,4122349929,5.505251674846926e-07,5.752614080299818e-10,3.6816730113918836e-08,3982905066.0,11852813355.0,0
1640,10.0.0.7,1738340145.960129,1,859,64,83,4122349929,139444863,4.941495494977208e-07,5.752614080299427e-10,3.6816730113916334e-08,-3982905066.0,342155044107.0,0
1641,10.0.0.7,1738340146.039200,1,876,64,83,4122349929,139444884,5.039289934113079e-07,5.752614080037761e-10,3.681673011224167e-08,-3982905045.0,342155044107.0,0
1642,10.0.0.5,1738340146.042728,1,852,64,42340,118542708,0,4.901227196182226e-07,5.752614080026086e-10,3.681673011216695e-08,-118542708.0,5019098256720.0,0
1643,10.0.0.2,1738340146.042751,1,955,64,43440,2378858555,118542709,5.493746446424839e-07,5.75261408002601e-10,3.6816730112166463e-08,-2260315846.0,103337615629200.0,0
1644,10.0.0.5,1738340146.042770,1,794,64,83,118542709,2378858556,4.567575579540602e-07,5.752614080025948e-10,3.6816730112166066e-08,2260315847.0,9839044847.0,0
1645,10.0.0.7,1738340146.042925,1,945,64,83,4122349929,139444884,5.436220305624036e-07,5.752614080025435e-10,3.6816730112162784e-08,-3982905045.0,342155044107.0,0
1646,10.0.0.1,1738340146.042936,1,931,64,85,139444884,4122349930,5.355683708503645e-07,5.752614080025398e-10,3.6816730112162546e-08,3982905046.0,11852815140.0,0
1647,10.0.0.5,1738340146.043058,1,1101,64,83,118542709,2378858556,6.333628102107519e-07,5.752614080024995e-10,3.6816730112159965e-08,2260315847.0,9839044847.0,0
1648,10.0.0.2,1738340146.043067,1,851,64,85,2378858556,118542917,4.895474582101244e-07,5.752614080024965e-10,3.681673011215977e-08,-2260315639.0,202202977260.0,0
1649,10.0.0.5,1738340146.043184,1,786,64,83,118542917,2378858556,4.5215546668993175e-07,5.752614080024577e-10,3.681673011215729e-08,2260315639.0,9839062111.0,0
1650,10.0.0.2,1738340146.043191,1,926,64,85,2378858556,118542926,5.326920638102737e-07,5.752614080024554e-10,3.6816730112157146e-08,-2260315630.0,202202977260.0,0
1651,10.0.0.2,1738340146.043257,1,1032,64,85,2378858556,118542926,5.936697730585114e-07,5.752614080024336e-10,3.681673011215575e-08,-2260315630.0,202202977260.0,0
1652,10.0.0.2,1738340146.043276,1,998,64,85,2378858674,118542926,5.741108851864223e-07,5.752614080024273e-10,3.6816730112155346e-08,-2260315748.0,202202987290.0,0
1653,10.0.0.5,1738340146.043294,1,944,64,83,118542926,2378858674,5.430467691542857e-07,5.752614080024213e-10,3.681673011215496e-08,2260315748.0,9839062858.0,0
1654,10.0.0.5,1738340146.043615,1,930,64,83,118542926,2378858713,5.34993109442153e-07,5.752614080023151e-10,3.6816730112148166e-08,2260315787.0,9839062858.0,0
1655,10.0.0.2,1738340146.043624,1,842,64,85,2378858713,118542927,4.843701055379469e-07,5.752614080023121e-10,3.6816730112147974e-08,-2260315786.0,202202990605.0,0
1656,10.0.0.5,1738340146.310160,1,779,64,42340,695401793,0,4.4812863676509056e-07,5.752614079141085e-10,3.681673010650294e-08,-695401793.0,29443311915620.0,0
1657,10.0.0.1,1738340146.310254,1,853,64,43440,3002489377,695401794,4.90697980950708e-07,5.752614079140774e-10,3.681673010650095e-08,-2307087583.0,130428138536880.0,0
1658,10.0.0.5,1738340146.310297,1,952,64,83,695401794,3002489378,5.476488603341881e-07,5.752614079140632e-10,3.6816730106500045e-08,2307087584.0,57718348902.0,0
1659,10.0.0.5,1738340146.310816,1,1055,64,83,695401794,3002489378,6.069007853491554e-07,5.752614079138913e-10,3.6816730106489046e-08,2307087584.0,57718348902.0,0
1660,10.0.0.1,1738340146.310862,1,768,64,85,3002489378,695401934,4.418007612778569e-07,5.752614079138761e-10,3.6816730106488074e-08,-2307087444.0,255211597130.0,0
1661,10.0.0.1,1738340146.311749,1,908,64,85,3002489378,695401934,5.22337358385533e-07,5.752614079135827e-10,3.681673010646929e-08,-2307087444.0,255211597130.0,0
1662,10.0.0.1,1738340146.311874,1,920,64,85,3002489496,695401934,5.29240495280458e-07,5.752614079135413e-10,3.6816730106466646e-08,-2307087562.0,255211607160.0,0
1663,10.0.0.5,1738340146.311997,1,825,64,83,695401934,3002489496,4.74590661528638e-07,5.752614079135006e-10,3.681673010646404e-08,2307087562.0,57718360522.0,0
1664,10.0.0.5,1738340146.314042,1,951,64,83,695401934,3002489497,5.470735989250955e-07,5.752614079128238e-10,3.681673010642072e-08,2307087563.0,57718360522.0,0
1665,10.0.0.1,1738340146.314134,1,806,64,85,3002489497,695401935,4.636606947777115e-07,5.752614079127935e-10,3.681673010641878e-08,-2307087562.0,255211607245.0,0
1666,10.0.0.5,1738340147.550281,1,835,64,42340,970996852,0,4.803432752656067e-07,5.752614075037206e-10,3.681673008023812e-08,-970996852.0,41112006713680.0,0
1667,10.0.0.2,1738340147.550391,1,775,64,43440,2472843751,970996853,4.4582759081535525e-07,5.752614075036842e-10,3.681673008023579e-08,-1501846898.0,107420332543440.0,0
1668,10.0.0.5,1738340147.550437,1,920,64,83,970996853,2472843752,5.292404949033754e-07,5.75261407503669e-10,3.681673008023482e-08,1501846899.0,80592738799.0,0
1669,10.0.0.5,1738340147.550957,1,930,64,83,970996853,2472843752,5.349931089782522e-07,5.75261407503497e-10,3.6816730080223805e-08,1501846899.0,80592738799.0,0
1670,10.0.0.2,1738340147.550995,1,814,64,85,2472843752,970996993,4.682627857078362e-07,5.752614075034842e-10,3.681673008022299e-08,-1501846759.0,210191718920.0,0
1671,10.0.0.2,1738340147.551693,1,981,64,85,2472843752,970996993,5.643314407606916e-07,5.752614075032534e-10,3.6816730080208215e-08,-1501846759.0,210191718920.0,0
1672,10.0.0.2,1738340147.551791,1,820,64,85,2472843870,970996993,4.7171435415264116e-07,5.752614075032209e-10,3.681673008020614e-08,-1501846877.0,210191728950.0,0
1673,10.0.0.5,1738340147.551883,1,847,64,83,970996993,2472843870,4.872464121552024e-07,5.752614075031905e-10,3.681673008020419e-08,1501846877.0,80592750419.0,0
1674,10.0.0.5,1738340147.553234,1,829,64,83,970996993,2472843871,4.768917068197743e-07,5.752614075027434e-10,3.681673008017558e-08,1501846878.0,80592750419.0,0
1675,10.0.0.2,1738340147.553292,1,871,64,85,2472843871,970996994,5.010526859348728e-07,5.752614075027242e-10,3.6816730080174347e-08,-1501846877.0,210191729035.0,0
